urdu_text,roman_text
اٹھ آسماں تلے سے کہ شبنم بہت ہے یاں,uth asman tale se ki shabnam bahut hai yaan
مایل بہ غیر ہونا تجھ ابرو کا عیب ہے,mail ba ghair hona tujh abru ka aib hai
تھی زور یہ کماں ولے خم چم بہت ہے یاں,thi zor ye kaman vale kham cham bahut hai yaan
ہم رہروان راہ فنا دیر رہ چکے,ham rah ravan e rah e fana der rah chuke
وقفہ بسان صبح کویی دم بہت ہے یاں,vaqfa bisan e subh koi dam bahut hai yaan
اس بت کدے میں معنی کا کس سے کریں سوال,is but kade men maani ka kis se karen saval
آدم نہیں ہے صورت آدم بہت ہے یاں,aadam nahin hai surat e adam bahut hai yaan
عالم میں لوگ ملنے کی گوں اب نہیں رہے,aalam men log milne ki gon ab nahin rahe
ہر چند ایسا ویسا تو عالم بہت ہے یاں,har chand aisa vaisa to aalam bahut hai yaan
ویسا چمن سے سادہ نکلتا نہیں کویی,vaisa chaman se saada nikalta nahin koi
رنگینی ایک اور خم و چم بہت ہے یاں,rangini ek aur kham o cham bahut hai yaan
اعجاز عیسوی سے نہیں بحث عشق میں,ejaz e isvi se nahin bahas ishq men
تیری ہی بات جان مجسم بہت ہے یاں,teri hi baat jaan mujassam bahut hai yaan
میرے ہلاک کرنے کا غم ہے عبث تمہیں,mere halak karne ka gham hai abas tumhen
تم شاد زندگانی کرو غم بہت ہے یاں,tum shaad zindagani karo gham bahut hai yaan
دل مت لگا رخ عرق آلود یار سے,dil mat laga rukh e araq alud yaar se
آیینے کو اٹھا کہ زمیں نم بہت ہے یاں,aine ko utha ki zamin nam bahut hai yaan
شاید کہ کام صبح تک اپنا کھنچے نہ میرؔ,shayad ki kaam subh tak apna khinche na 'mir'
احوال آج شام سے درہم بہت ہے یاں,ahval aaj shaam se darham bahut hai yaan
آیے ہیں میرؔ کافر ہو کر خدا کے گھر میں,aae hain 'mir' kafir ho kar khuda ke ghar men
پیشانی پر ہے قشقہ زنار ہے کمر میں,peshani par hai qashqa zunnar hai kamar men
نازک بدن ہے کتنا وہ شوخ چشم دلبر,nazuk badan hai kitna vo shokh chashm dilbar
جان اس کے تن کے آگے آتی نہیں نظر میں,jaan us ke tan ke aage aati nahin nazar men
سینے میں تیر اس کے ٹوٹے ہیں بے نہایت,siine men tiir us ke tuute hain be nihayat
سوراخ پڑ گیے ہیں سارے مرے جگر میں,surakh pad gae hain saare mire jigar men
آیندہ شام کو ہم رویا کڑھا کریں گے,ainda shaam ko ham roya kudha karenge
مطلق اثر نہ دیکھا نالیدن سحر میں,mutlaq asar na dekha nalidan e sahar men
بے سدھ پڑا رہوں ہوں اس مست ناز بن میں,be sudh pada rahun huun us mast e naz bin main
آتا ہے ہوش مجھ کو اب تو پہر پہر میں,aata hai hosh mujh ko ab to pahr pahr men
سیرت سے گفتگو ہے کیا معتبر ہے صورت,sirat se guftugu hai kya mo'tabar hai surat
ہے ایک سوکھی لکڑی جو بو نہ ہو اگر میں,hai ek sukhi lakdi jo bu na ho agar men
ہمسایۂ مغاں میں مدت سے ہوں چنانچہ,ham saya e mughan men muddat se huun chunanche
اک شیرہ خانے کی ہے دیوار میرے گھر میں,ik shira khane ki hai divar mere ghar men
اب صبح و شام شاید گریے پہ رنگ آوے,ab subh o shaam shayad girye pe rang aave
رہتا ہے کچھ جھمکتا خوناب چشم تر میں,rahta hai kuchh jhamakta khunab chashm e tar men
عالم میں آب و گل کے کیونکر نباہ ہوگا,aalam men ab o gil ke kyunkar nibah hoga
اسباب گر پڑا ہے سارا مرا سفر میں,asbab gir pada hai saara mira safar men
آہ جس وقت سر اٹھاتی ہے,aah jis vaqt sar uthati hai
عرش پر برچھیاں چلاتی ہے,arsh par barchhiyan chalati hai
ناز بردار لب ہے جاں جب سے,naz bardaar e lab hai jaan jab se
تیرے خط کی خبر کو پاتی ہے,tere khat ki khabar ko paati hai
اے شب ہجر راست کہہ تجھ کو,ai shab e hijr raast kah tujh ko
بات کچھ صبح کی بھی آتی ہے,baat kuchh subh ki bhi aati hai
چشم بددور چشم تر اے میرؔ,chashm e bad dur chasm e tar ai 'mir'
آنکھیں طوفان کو دکھاتی ہے,ankhen tufan ko dikhati hai
عام حکم شراب کرتا ہوں,aam hukm e sharab karta huun
محتسب کو کباب کرتا ہوں,mohtasib ko kabab karta huun
ٹک تو رہ اے بنایے ہستی تو,tuk to rah ai bina e hasti tu
تجھ کو کیسا خراب کرتا ہوں,tujh ko kaisa kharab karta huun
بحث کرتا ہوں ہو کے ابجد خواں,bahs karta huun ho ke abjad khvan
کس قدر بے حساب کرتا ہوں,kis qadar be hisab karta huun
کویی بجھتی ہے یہ بھڑک میں عبث,koi bujhti hai ye bhadak men abas
تشنگی پر عتاب کرتا ہوں,tishnagi par itaab karta huun
سر تلک آب تیغ میں ہوں غرق,sar talak ab e tegh men huun gharq
اب تییں آب آب کرتا ہوں,ab taiin aab aab karta huun
جی میں پھرتا ہے میرؔ وہ میرے,ji men phirta hai 'mir' vo mere
جاگتا ہوں کہ خواب کرتا ہوں,jagta huun ki khvab karta huun
آؤ کبھو تو پاس ہمارے بھی ناز سے,aao kabhu to paas hamare bhi naaz se
کرنا سلوک خوب ہے اہل نیاز سے,karna suluk khuub hai ahl e niyaz se
پھرتے ہو کیا درختوں کے سایے میں دور دور,phirte ho kya darakhton ke saae men duur duur
کر لو موافقت کسو بے برگ و ساز سے,kar lo muvafaqat kisu be barg o saz se
ہجراں میں اس کے زندگی کرنا بھلا نہ تھا,hijran men us ke zindagi karna bhala na tha
کوتاہی جو نہ ہووے یہ عمر دراز سے,kotahi jo na hove ye umr e daraz se
مانند سبحہ عقدے نہ دل کے کبھو کھلے,manind e subha uqde na dil ke kabhu khule
جی اپنا کیوں کہ اچٹے نہ روزے نماز سے,ji apna kyuun ki uchte na roze namaz se
کرتا ہے چھید چھید ہمارا جگر تمام,karta hai chhed chhed hamara jigar tamam
وہ دیکھنا ترا مژۂ نیم باز سے,vo dekhna tira mizha e nim baz se
دل پر ہو اختیار تو ہرگز نہ کریے عشق,dil par ho ikhtiyar to hargiz na kariye ishq
پرہیز کریے اس مرض جاں گداز سے,parhez kariye is maraz e jan gudaz se
آگے بچھا کے نطع کو لاتے تھے تیغ و طشت,aage bichha ke nata ko laate the tegh o tasht
کرتے تھے یعنی خون تو اک امتیاز سے,karte the yaani khuun to ik imtiyaz se
مانع ہوں کیوں کہ گریۂ خونیں کے عشق میں,maane hon kyuun ki girya e khunin ke ishq men
ہے ربط خاص چشم کو افشایے راز سے,hai rabt e khas chashm ko ifsha e raz se
شاید شراب خانے میں شب کو رہے تھے میرؔ,shayad sharab khane men shab ko rahe the 'mir'
کھیلے تھا ایک مغبچہ مہر نماز سے,khele tha ek mughbacha mohr e namaz se
آرزوییں ہزار رکھتے ہیں,arzuen hazar rakhte hain
تو بھی ہم دل کو مار رکھتے ہیں,to bhi ham dil ko maar rakhte hain
برق کم حوصلہ ہے ہم بھی تو,barq kam hausla hai ham bhi to
دل کو بے قرار رکھتے ہیں,dil ko be qarar rakhte hain
غیر ہی مورد عنایت ہے,ghair hi maurid e inayat hai
ہم بھی تو تم سے پیار رکھتے ہیں,ham bhi to tum se pyaar rakhte hain
نہ نگہ نے پیام نے وعدہ,na nigah ne payam ne vaada
نام کو ہم بھی یار رکھتے ہیں,naam ko ham bhi yaar rakhte hain
ہم سے خوش زمزمہ کہاں یوں تو,ham se khush zamzama kahan yuun to
لب و لہجہ ہزار رکھتے ہیں,lab o lahja hazar rakhte hain
چوٹٹے دل کے ہیں بتاں مشہور,chotte dil ke hain butan mashhur
بس یہی اعتبار رکھتے ہیں,bas yahi e'tibar rakhte hain
پھر بھی کرتے ہیں میرؔ صاحب عشق,phir bhi karte hain 'mir' sahab ishq
ہیں جواں اختیار رکھتے ہیں,hain javan ikhtiyar rakhte hain
اب جو اک حسرت جوانی ہے,ab jo ik hasrat e javani hai
عمر رفتہ کی یہ نشانی ہے,umr e rafta ki ye nishani hai
رشک یوسف ہے آہ وقت عزیز,rashk e yusuf hai aah vaqt e aziz
عمر اک بار کاروانی ہے,umr ik bar e karvani hai
گریہ ہر وقت کا نہیں بے ہیچ,girya har vaqt ka nahin be hech
دل میں کویی غم نہانی ہے,dil men koi gham e nihani hai
ہم قفس زاد قیدی ہیں ورنہ,ham qafas zad qaidi hain varna
تا چمن ایک پرفشانی ہے,ta chaman ek par fishani hai
اس کی شمشیر تیز ہے ہمدم,us ki shamshir tez hai hamdam
مر رہیں گے جو زندگانی ہے,mar rahenge jo zindagani hai
غم و رنج و الم نکو یاں سے,gham o ranj o alam niko yaan se
سب تمہاری ہی مہربانی ہے,sab tumhari hi mehrbani hai
خاک تھی موجزن جہاں میں اور,khaak thi maujzan jahan men aur
ہم کو دھوکا یہ تھا کہ پانی ہے,ham ko dhoka ye tha ki paani hai
یاں ہویے میرؔ تم برابر خاک,yaan hue 'mir' tum barabar khaak
واں وہی ناز و سرگرانی ہے,vaan vahi naaz o sargirani hai
اشک آنکھوں میں کب نہیں آتا,ashk ankhon men kab nahin aata
لوہو آتا ہے جب نہیں آتا,lohu aata hai jab nahin aata
ہوش جاتا نہیں رہا لیکن,hosh jaata nahin raha lekin
جب وہ آتا ہے تب نہیں آتا,jab vo aata hai tab nahin aata
صبر تھا ایک مونس ہجراں,sabr tha ek monis e hijran
سو وہ مدت سے اب نہیں آتا,so vo muddat se ab nahin aata
دل سے رخصت ہویی کویی خواہش,dil se rukhsat hui koi khvahish
گریہ کچھ بے سبب نہیں آتا,girya kuchh be sabab nahin aata
عشق کو حوصلہ ہے شرط ارنہ,ishq ko hausla hai shart arna
بات کا کس کو ڈھب نہیں آتا,baat ka kis ko dhab nahin aata
جی میں کیا کیا ہے اپنے اے ہمدم,ji men kya kya hai apne ai hamdam
پر سخن تا بلب نہیں آتا,par sukhan ta ba lab nahin aata
دور بیٹھا غبار میرؔ اس سے,duur baitha ghubar e 'mir' us se
عشق بن یہ ادب نہیں آتا,ishq bin ye adab nahin aata
برنگ بویے گل اس باغ کے ہم آشنا ہوتے,ba rang e bu e gul us baagh ke ham ashna hote
کہ ہم راہ صبا ٹک سیر کرتے پھر ہوا ہوتے,ki hamrah e saba tuk sair karte phir hava hote
سراپا آرزو ہونے نے بندہ کر دیا ہم کو,sarapa aarzu hone ne banda kar diya ham ko
وگرنہ ہم خدا تھے گر دل بے مدعا ہوتے,vagarna ham khuda the gar dil e be muddaa hote
فلک اے کاش ہم کو خاک ہی رکھتا کہ اس میں ہم,falak ai kaash ham ko khaak hi rakhta ki is men ham
غبار راہ ہوتے یا کسو کی خاک پا ہوتے,ghubar e rah hote ya kasu ki khak e pa hote
الہی کیسے ہوتے ہیں جنہیں ہے بندگی خواہش,ilahi kaise hote hain jinhen hai bandagi khvahish
ہمیں تو شرم دامن گیر ہوتی ہے خدا ہوتے,hamen to sharm daman gir hoti hai khuda hote
تو ہے کس ناحیے سے اے دیار عشق کیا جانوں,tu hai kis nahiye se ai dayar e ishq kya janun
ترے باشندگاں ہم کاش سارے بے وفا ہوتے,tire bashindagan ham kaash saare bevafa hote
اب ایسے ہیں کہ صانع کے مزاج اوپر بہم پہنچے,ab aise hain ki sanea ke mizaj uupar baham pahunche
جو خاطر خواہ اپنے ہم ہویے ہوتے تو کیا ہوتے,jo khatir khvah apne ham hue hote to kya hote
کہیں جو کچھ ملامت گر بجا ہے میرؔ کیا جانیں,kahin jo kuchh malamat gar baja hai 'mir' kya janen
انہیں معلوم تب ہوتا کہ ویسے سے جدا ہوتے,unhen maalum tab hota ki vaise se juda hote
بارہا گور دل جھنکا لایا,bar ha gor e dil jhanka laaya
اب کے شرط وفا بجا لایا,ab ke shart e vafa baja laaya
قدر رکھتی نہ تھی متاع دل,qadr rakhti na thi mata e dil
سارے عالم میں میں دکھا لایا,saare aalam men main dikha laaya
دل کہ یک قطرہ خوں نہیں ہے بیش,dil ki yak qatra khuun nahin hai besh
ایک عالم کے سر بلا لایا,ek aalam ke sar bala laaya
سب پہ جس بار نے گرانی کی,sab pe jis baar ne girani ki
اس کو یہ ناتواں اٹھا لایا,us ko ye na tavan utha laaya
دل مجھے اس گلی میں لے جا کر,dil mujhe us gali men le ja kar
اور بھی خاک میں ملا لایا,aur bhi khaak men mila laaya
ابتدا ہی میں مر گیے سب یار,ibtida hi men mar gae sab yaar
عشق کی کون انتہا لایا,ishq ki kaun intiha laaya
اب تو جاتے ہیں بت کدے سے میرؔ,ab to jaate hain but kade se 'mir'
پھر ملیں گے اگر خدا لایا,phir milenge agar khuda laaya
بارے دنیا میں رہو غم زدہ یا شاد رہو,baare duniya men raho gham zada ya shaad raho
ایسا کچھ کر کے چلو یاں کہ بہت یاد رہو,aisa kuchh kar ke chalo yaan ki bahut yaad raho
عشق پیچے کی طرح حسن گرفتاری ہے,ishq peche ki tarah husn e giraftari hai
لطف کیا سرو کی مانند گر آزاد رہو,lutf kya sarv ki manind gar azad raho
ہم کو دیوانگی شہروں ہی میں خوش آتی ہے,ham ko divangi shahron hi men khush aati hai
دشت میں قیس رہو کوہ میں فرہاد رہو,dasht men qais raho koh men farhad raho
وہ گراں خواب جو ہے ناز کا اپنے سو ہے,vo garan khvab jo hai naaz ka apne so hai
داد بیداد رہو شب کو کہ فریاد رہو,daad be dad raho shab ko ki fariyad raho
میرؔ ہم مل کے بہت خوش ہویے تم سے پیارے,'mir' ham mil ke bahut khush hue tum se pyare
اس خرابے میں مری جان تم آباد رہو,is kharabe men miri jaan tum abad raho
باتیں ہماری یاد رہیں پھر باتیں ایسی نہ سنیے گا,baten hamari yaad rahen phir baten aisi na suniyega
پڑھتے کسو کو سنیے گا تو دیر تلک سر دھنیے گا,padhte kisu ko suniyega to der talak sar dhuniyega
سعی و تلاش بہت سی رہے گی اس انداز کے کہنے کی,sai o talash bahut si rahegi is andaz ke kahne ki
صحبت میں علما فضلا کی جا کر پڑھیے گنیے گا,sohbat men ulma fuzla ki ja kar padhiye ginyega
دل کی تسلی جب کہ ہوگی گفت و شنود سے لوگوں کی,dil ki tasalli jab ki hogi guft o shunud se logon ki
آگ پھنکے گی غم کی بدن میں اس میں جلیے بھنیے گا,aag phunkegi gham ki badan men us men jaliye bhuniyega
گرم اشعار میرؔ درونہ داغوں سے یہ بھر دیں گے,garm ashar 'mir' daruna daghon se ye bhar denge
زرد رو شہر میں پھریے گا گلیوں میں نے گل چنیے گا,zard ru shahr men phiriyega galiyon men ne gul chuniyega
بنی تھی کچھ اک اس سے مدت کے بعد,bani thi kuchh ik us se muddat ke baad
سو پھر بگڑی پہلی ہی صحبت کے بعد,so phir bigdi pahli hi sohbat ke baad
جدایی کے حالات میں کیا کہوں,judai ke halat main kya kahun
قیامت تھی ایک ایک ساعت کے بعد,qayamat thi ek ek saaat ke baad
