urdu_text,roman_text
لوح سینہ پر مری سو نیزۂ خطی لگے,yuun to ham ajiz tarin e khalq e alam hain vale
خستگی اس دل شکستہ کی اسی بابت ہویی,dekhiyo qudrat khuda ki gar hamen qudrat hui
کھولتے ہی آنکھیں پھر یاں موندنی ہم کو پڑیں,gosh zad chat pat hi marna ishq men apne hua
دید کیا کویی کرے وہ کس قدر مہلت ہویی,kis ko is bimari e jankah se fursat hui
پاؤں میرا کلبۂ احزاں میں اب رہتا نہیں,be zaban jo kahte hain mujh ko so chup rah jaenge
رفتہ رفتہ اس طرف جانے کی مجھ کو لت ہویی,marke men hashr ke gar baat ki rukhsat hui
مر گیا آوارہ ہو کر میں تو جیسے گرد باد,ham na kahte the ki naqsh us ka nahin naqqash sahl
پر جسے یہ واقعہ پہنچا اسے وحشت ہویی,chand saara lag gaya tab nim rukh surat hui
شاد و خوش طالع کویی ہوگا کسو کو چاہ کر,is ghazal par shaam se to sufiyon ko vajd tha
میں تو کلفت میں رہا جب سے مجھے الفت ہویی,phir nahin malum kuchh majlis ki kya halat hui
دل کا جانا آج کل تازہ ہوا ہو تو کہوں,kam kisu ko 'mir' ki mayyat ki haath aai namaz
گزرے اس بھی سانحے کو ہم نشیں مدت ہویی,naash par us be sar o pa ki bala kasrat hui
شوق دل ہم نا توانوں کا لکھا جاتا ہے کب,jab naam tira lijiye tab chashm bhar aave
اب تلک آپ ہی پہنچنے کی اگر طاقت ہویی,is zindagi karne ko kahan se jigar aave
کیا کف دست ایک میداں تھا بیاباں عشق کا,talvar ka bhi maara khuda rakkhe hai zalim
جان سے جب اس میں گزرے تب ہمیں راحت ہویی,ye to ho koi gor e ghariban men dar aave
یوں تو ہم عاجز ترین خلق عالم ہیں ولے,mai khana vo manzar hai ki har subh jahan shaikh
دیکھیو قدرت خدا کی گر ہمیں قدرت ہویی,divar pe khurshid ka masti se sar aave
گوش زد چٹ پٹ ہی مرنا عشق میں اپنے ہوا,kya janen ve murghan e giraftar e chaman ko
کس کو اس بیماری جانکاہ سے فرصت ہویی,jin tak ki ba sad naz nasim e sahar aave
بے زباں جو کہتے ہیں مجھ کو سو چپ رہ جاییں گے,tu subh qadam ranja kare tuk to hai varna
معرکے میں حشر کے گر بات کی رخصت ہویی,kis vaste ashiq ki shab e gham basar aave
ہم نہ کہتے تھے کہ نقش اس کا نہیں نقاش سہل,har su sar e taslim rakhe said e haram hain
چاند سارا لگ گیا تب نیم رخ صورت ہویی,vo said fagan tegh ba kaf ta kidhar aave
اس غزل پر شام سے تو صوفیوں کو وجد تھا,divaron se sar marte phirne ka gaya vaqt
پھر نہیں معلوم کچھ مجلس کی کیا حالت ہویی,ab tu hi magar aap kabhu dar se dar aave
کم کسو کو میرؔ کی میت کی ہاتھ آیی نماز,vaaiz nahin kaifiyyat e mai khana se agah
نعش پر اس بے سر و پا کی بلا کثرت ہویی,yak jura badal varna ye mindil dhar aave
جب نام ترا لیجیے تب چشم بھر آوے,sannaa hain sab khvar azaan jumla huun main bhi
اس زندگی کرنے کو کہاں سے جگر آوے,hai aib bada us men jise kuchh hunar aave
تلوار کا بھی مارا خدا رکھے ہے ظالم,ai vo ki tu baitha hai sar e rah pe zinhar
یہ تو ہو کویی گور غریباں میں در آوے,kahiyo jo kabhu 'mir' bala kash idhar aave
مے خانہ وہ منظر ہے کہ ہر صبح جہاں شیخ,mat dasht e mohabbat men qadam rakh ki khizar ko
دیوار پہ خورشید کا مستی سے سر آوے,har gaam pe is rah men safar se hazar aave
کیا جانیں وے مرغان گرفتار چمن کو,jab rone baithta huun tab kya kasar rahe hai
جن تک کہ بصد ناز نسیم سحر آوے,rumal do do din tak juun abr tar rahe hai
تو صبح قدم رنجہ کرے ٹک تو ہے ورنہ,ah e sahar ki meri barchhi ke vasvase se
کس واسطے عاشق کی شب غم بسر آوے,khurshid ke munh uupar aksar sipar rahe hai
ہر سو سر تسلیم رکھے صید حرم ہیں,aagah to rahiye us ki tarz e rah o ravish se
وہ صید فگن تیغ بکف تا کدھر آوے,aane men us ke lekin kis ko khabar rahe hai
دیواروں سے سر مارتے پھرنے کا گیا وقت,un rozon itni ghaflat achchhi nahin idhar se
اب تو ہی مگر آپ کبھو در سے در آوے,ab iztirab ham ko do do pahr rahe hai
واعظ نہیں کیفیت مے خانہ سے آگاہ,ab e hayat ki si saari ravish hai us ki
یک جرعہ بدل ورنہ یہ مندیل دھر آوے,par jab vo uth chale hai ek aadh mar rahe hai
صناع ہیں سب خوار ازاں جملہ ہوں میں بھی,talvar ab laga hai be dol paas rakhne
ہے عیب بڑا اس میں جسے کچھ ہنر آوے,khuun aaj kal kisu ka vo shokh kar rahe hai
اے وہ کہ تو بیٹھا ہے سر راہ پہ زنہار,dar se kabhu jo aate dekha hai main ne us ko
کہیو جو کبھو میرؔ بلاکش ادھر آوے,tab se udhar hi aksar meri nazar rahe hai
مت دشت محبت میں قدم رکھ کہ خضر کو,akhir kahan talak ham ik roz ho chukenge
ہر گام پہ اس رہ میں سفر سے حذر آوے,barson se vaada e shab har subh par rahe hai
جب رونے بیٹھتا ہوں تب کیا کسر رہے ہے,'mir' ab bahar aai sahra men chal junun kar
رومال دو دو دن تک جوں ابر تر رہے ہے,koi bhi fasl e gul men nadan ghar rahe hai
آہ سحر کی میری برچھی کے وسوسے سے,jite ji kucha e dildar se jaaya na gaya
خورشید کے منہ اوپر اکثر سپر رہے ہے,us ki divar ka sar se mire saaya na gaya
آگہ تو رہیے اس کی طرز رہ و روش سے,kav kave mizha e yar o dil e zar o nazar
آنے میں اس کے لیکن کس کو خبر رہے ہے,guth gae aise shitabi ki chhudaya na gaya
ان روزوں اتنی غفلت اچھی نہیں ادھر سے,vo to kal der talak dekhta idhar ko raha
اب اضطراب ہم کو دو دو پہر رہے ہے,ham se hi hal e tabah apna dikhaya na gaya
آب حیات کی سی ساری روش ہے اس کی,garm rau rah e fana ka nahin ho sakta patang
پر جب وہ اٹھ چلے ہے ایک آدھ مر رہے ہے,us se to shama namat sar bhi kataya na gaya
تلوار اب لگا ہے بے ڈول پاس رکھنے,pas e namus e mohabbat tha ki farhad ke paas
خون آج کل کسو کا وہ شوخ کر رہے ہے,be sutun samne se apne uthaya na gaya
در سے کبھو جو آتے دیکھا ہے میں نے اس کو,khaak tak kucha e dildar ki chhani ham ne
تب سے ادھر ہی اکثر میری نظر رہے ہے,justuju ki pe dil e gum shuda paaya na gaya
آخر کہاں تلک ہم اک روز ہو چکیں گے,atish e tez judai men yakayak us bin
برسوں سے وعدۂ شب ہر صبح پر رہے ہے,dil jala yuun ki tanik ji bhi jalaya na gaya
میرؔ اب بہار آیی صحرا میں چل جنوں کر,mah ne aa samne shab yaad dilaya tha use
کویی بھی فصل گل میں نادان گھر رہے ہے,phir vo ta subh mire ji se bhulaya na gaya
جیتے جی کوچۂ دل دار سے جایا نہ گیا,zer e shamshir e sitam 'mir' tadapna kaisa
اس کی دیوار کا سر سے مرے سایہ نہ گیا,sar bhi taslim e mohabbat men hilaya na gaya
کاو کاو مژۂ یار و دل زار و نزار,ji men aata hai ki kuchh aur bhi mauzun kiije
گتھ گیے ایسے شتابی کہ چھڑایا نہ گیا,dard e dil ek ghazal men to sunaya na gaya
وہ تو کل دیر تلک دیکھتا ایدھر کو رہا,jin jin ko tha ye ishq ka azar mar gae
ہم سے ہی حال تباہ اپنا دکھایا نہ گیا,aksar hamare saath ke bimar mar gae
گرم رو راہ فنا کا نہیں ہو سکتا پتنگ,hota nahin hai us lab e nau khat pe koi sabz
اس سے تو شمع نمط سر بھی کٹایا نہ گیا,iisa o khizr kya sabhi yak bar mar gae
پاس ناموس محبت تھا کہ فرہاد کے پاس,yuun kanon kan gul ne na jaana chaman men aah
بے ستوں سامنے سے اپنے اٹھایا نہ گیا,sar ko patak ke ham pas e divar mar gae
خاک تک کوچۂ دل دار کی چھانی ہم نے,sad karvan vafa hai koi puchhta nahin
جستجو کی پہ دل گم شدہ پایا نہ گیا,goya mata e dil ke kharidar mar gae
آتش تیز جدایی میں یکایک اس بن,majnun na dasht men hai na farhad koh men
دل جلا یوں کہ تنک جی بھی جلایا نہ گیا,tha jin se lutf e zindagi ve yaar mar gae
مہ نے ا سامنے شب یاد دلایا تھا اسے,gar zindagi yahi hai jo karte hain ham asiir
پھر وہ تا صبح مرے جی سے بھلایا نہ گیا,to ve hi ji gae jo giraftar mar gae
زیر شمشیر ستم میرؔ تڑپنا کیسا,afsos ve shahid ki jo qatl gah men
سر بھی تسلیم محبت میں ہلایا نہ گیا,lagte hi us ke haath ki talvar mar gae
جی میں آتا ہے کہ کچھ اور بھی موزوں کیجے,tujh se do char hone ki hasrat ke mubtila
درد دل ایک غزل میں تو سنایا نہ گیا,jab ji hue vabal to na char mar gae
جن جن کو تھا یہ عشق کا آزار مر گیے,ghabra na 'mir' ishq men us sahal e zist par
اکثر ہمارے ساتھ کے بیمار مر گیے,jab bas chala na kuchh to mire yaar mar gae
ہوتا نہیں ہے اس لب نوخط پہ کویی سبز,jin ke liye apne to yuun jaan nikalte hain
عیسی و خضر کیا سبھی یک بار مر گیے,is raah men ve jaise anjan nikalte hain
یوں کانوں کان گل نے نہ جانا چمن میں آہ,kya tir e sitam us ke siine men bhi tuute the
سر کو پٹک کے ہم پس دیوار مر گیے,jis zakhm ko chirun huun paikan nikalte hain
صد کارواں وفا ہے کویی پوچھتا نہیں,mat sahl hamen jaano phirta hai falak barson
گویا متاع دل کے خریدار مر گیے,tab khaak ke parde se insan nikalte hain
مجنوں نہ دشت میں ہے نہ فرہاد کوہ میں,kis ka hai qimash aisa gudad bhare hain saare
تھا جن سے لطف زندگی وے یار مر گیے,dekho na jo logon ke divan nikalte hain
گر زندگی یہی ہے جو کرتے ہیں ہم اسیر,gah lohu tapakta hai gah lakht e dil ankhon se
تو وے ہی جی گیے جو گرفتار مر گیے,ya tukde jigar hi ke har aan nikalte hain
افسوس وے شہید کہ جو قتل گاہ میں,kariye to gila kis se jaisi thi hamen khvahish
لگتے ہی اس کے ہاتھ کی تلوار مر گیے,ab vaise hi ye apne arman nikalte hain
تجھ سے دو چار ہونے کی حسرت کے مبتلا,jagah se bhi jaate ho munh se bhi khashin ho kar
جب جی ہویے وبال تو ناچار مر گیے,ve harf nahin hain jo shayan nikalte hain
گھبرا نہ میرؔ عشق میں اس سہل زیست پر,so kaahe ko apni tu jogi ki si pheri hai
جب بس چلا نہ کچھ تو مرے یار مر گیے,barson men kabhu idhar ham aan nikalte hain
جن کے لیے اپنے تو یوں جان نکلتے ہیں,un aina ruyon ke kya 'mir' bhi ashiq hain
اس راہ میں وے جیسے انجان نکلتے ہیں,jab ghar se nikalte hain hairan nikalte hain
کیا تیر ستم اس کے سینے میں بھی ٹوٹے تھے,jis sar ko ghurur aaj hai yaan taj vari ka
جس زخم کو چیروں ہوں پیکان نکلتے ہیں,kal us pe yahin shor hai phir nauhagari ka
مت سہل ہمیں جانو پھرتا ہے فلک برسوں,sharminda tire rukh se hai rukhsar pari ka
تب خاک کے پردے سے انسان نکلتے ہیں,chalta nahin kuchh aage tire kabk e dari ka
کس کا ہے قماش ایسا گودڑ بھرے ہیں سارے,afaq ki manzil se gaya kaun salamat
دیکھو نہ جو لوگوں کے دیوان نکلتے ہیں,asbab luta raah men yaan har safari ka
گہ لوہو ٹپکتا ہے گہ لخت دل آنکھوں سے,zindan men bhi shorish na gai apne junun ki
یا ٹکڑے جگر ہی کے ہر آن نکلتے ہیں,ab sang mudava hai is ashufta sari ka
کریے تو گلہ کس سے جیسی تھی ہمیں خواہش,har zakhm e jigar davar e mahshar se hamara
اب ویسے ہی یہ اپنے ارمان نکلتے ہیں,insaf talab hai tiri bedad gari ka
جاگہ سے بھی جاتے ہو منہ سے بھی خشن ہو کر,apni to jahan aankh ladi phir vahin dekho
وے حرف نہیں ہیں جو شایان نکلتے ہیں,aine ko lapka hai pareshan nazari ka
سو کاہے کو اپنی تو جوگی کی سی پھیری ہے,sad mausam e gul ham ko tah e bal hi guzre
برسوں میں کبھو ایدھر ہم آن نکلتے ہیں,maqdur na dekha kabhu be bal o pari ka
ان آیینہ رویوں کے کیا میرؔ بھی عاشق ہیں,is rang se jhamke hai palak par ki kahe tu
جب گھر سے نکلتے ہیں حیران نکلتے ہیں,tukda hai mira ashk aqiq e jigari ka
جس سر کو غرور آج ہے یاں تاجوری کا,kal sair kiya ham ne samundar ko bhi ja kar
کل اس پہ یہیں شور ہے پھر نوحہ گری کا,tha dast e nigar panja e mizhgan ki tari ka
شرمندہ ترے رخ سے ہے رخسار پری کا,le saans bhi ahista ki nazuk hai bahut kaam
چلتا نہیں کچھ آگے ترے کبک دری کا,afaq ki is kargah e shishagari ka
آفاق کی منزل سے گیا کون سلامت,tuk 'mir' e jigar sokhta ki jald khabar le
اسباب لٹا راہ میں یاں ہر سفری کا,kya yaar bharosa hai charagh e sahari ka
زنداں میں بھی شورش نہ گیی اپنے جنوں کی,jo is shor se 'mir' rota rahega
اب سنگ مداوا ہے اس آشفتہ سری کا,to ham saya kaahe ko sota rahega
ہر زخم جگر داور محشر سے ہمارا,main vo rone vaala jahan se chala huun
انصاف طلب ہے تری بیداد گری کا,jise abr har saal rota rahega
اپنی تو جہاں آنکھ لڑی پھر وہیں دیکھو,mujhe kaam rone se aksar hai naseh
آیینے کو لپکا ہے پریشاں نظری کا,tu kab tak mire munh ko dhota rahega
صد موسم گل ہم کو تہ بال ہی گزرے,bas ai girya ankhen tiri kya nahin hain
مقدور نہ دیکھا کبھو بے بال و پری کا,kahan tak jahan ko dubota rahega
اس رنگ سے جھمکے ہے پلک پر کہ کہے تو,mire dil ne vo naala paida kiya hai
ٹکڑا ہے مرا اشک عقیق جگری کا,jaras ke bhi jo hosh khota rahega
کل سیر کیا ہم نے سمندر کو بھی جا کر,tu yuun galiyan ghair ko shauq se de
تھا دست نگر پنجۂ مژگاں کی تری کا,hamen kuchh kahega to hota rahega
لے سانس بھی آہستہ کہ نازک ہے بہت کام,bas ai 'mir' mizhgan se ponchh ansuon ko
آفاق کی اس کارگہ شیشہ گری کا,tu kab tak ye moti pirota rahega
ٹک میرؔ جگر سوختہ کی جلد خبر لے,kuchh mauj e hava pechan ai 'mir' nazar aai
کیا یار بھروسا ہے چراغ سحری کا,shayad ki bahar aai zanjir nazar aai
جو اس شور سے میرؔ روتا رہے گا,dilli ke na the kuche auraq e musavvar the
تو ہمسایہ کاہے کو سوتا رہے گا,jo shakl nazar aai tasvir nazar aai
میں وہ رونے والا جہاں سے چلا ہوں,maghrur bahut the ham aansu ki sarayat par
جسے ابر ہر سال روتا رہے گا,so subh ke hone ko tasir nazar aai
مجھے کام رونے سے اکثر ہے ناصح,gul bar kare haiga asbab e safar shayad
تو کب تک مرے منہ کو دھوتا رہے گا,ghunche ki tarah bulbul dil gir nazar aai
